title,price_jd,brand,model_name,storage_gb,color_actual,condition,series,phone_age_months
تكنو بوفا 7 5G مشغل ايام  256 جيجا 16 رام متوفر توصيل وهدايا,150.0,Tecno,بوفا,256.0,أسود,مستعمل - ممتاز,Tecno-Other,
مستعمل اخو الجديد Samsung S10 leit رام 16 جيجا 128 أغراضة والكرتونه الأصلية متوفر توصيل,125.0,Samsung,جالاكسي S10 لايت,128.0,أسود,مستعمل - ممتاز,Samsung-Galaxy-S10,
ريدمي نوت 13 مستعمل بحالة ممتازة مع الكرتونة 256 جيجا  16 رام,145.0,Xiaomi,ريدمي نوت 13,256.0,أسود,مستعمل - ممتاز,Xiaomi-Other,
تكنو سبارك سليم مستعمل بحالة ممتازة 256 جيجا 16 رام,115.0,Tecno,سبارك,256.0,أسود,مستعمل - ممتاز,Tecno-Other,
هونور X7d جديد بالكرتونة 256 جيجا 16 رام,120.0,Honor,هونور X7,256.0,أسود,جديد,Honor-Other,
مستعمل ايام Honer X9C 5G رام 24 و 16 جيجا 256 أغراضة والكرتونه الأصلية مكفول بالشركة متوفر توصيل,165.0,Honor,,256.0,أسود,مستعمل - ممتاز,Honor-Other,
مستعمل اخو الجديد Samsung M53 5G رام 16 جيجا 256 أغراضة والكرتونه الأصلية متوفر توصيل,145.0,Samsung,جالاكسي M53,256.0,تركواز,مستعمل - ممتاز,Samsung-Galaxy-M53,
ريلمي نوت 60x جديد بالكرتونة 64 جيجا 6 رام,70.0,Realme,,64.0,أسود,جديد,Realme-Other,
تكنو سبارك Go2 جديد بالكرتونة 256  جيجا 8 رام,75.0,Tecno,سبارك,256.0,أبيض,جديد,Tecno-Other,
تكنو بوفا 7 الترا 5G جديد بالكرتونة 256 جيجا 24 رام,245.0,Tecno,بوفا,256.0,أبيض,جديد,Tecno-Other,
جهاز مستعمل ايام بالكرتونة oppo A3X رام 8 جيجا 128 مكفول بالشركة متوفر توصيل,85.0,OPPO,A3,128.0,أسود,مستعمل - ممتاز,OPPO-Other,
جهاز وكالة اخو الجديد  Samsung A72  مستعمل  رام 8 الجيجا g256  / 128g مع بكج,100.0,Samsung,جالاكسي A72,128.0,أسود,مستعمل - ممتاز,Other-Other,
جديد كفاله الوكيل الرسمي سنه كامله 64g و 128 6ram Redmi A5 و هدية,65.0,Xiaomi,,64.0,أسود,جديد,Xiaomi-Other,
iPhone 16 Pro Max  256gb بطارية 99%,665.0,Apple,ايفون 16 برو ماكس,256.0,أبيض,مستعمل - ممتاز,Apple-iPhone-16,
المتصل فون,179.0,Samsung,جالاكسي A26,256.0,أبيض,جديد,Samsung-Other,
هونور X6 هاتف ذكي مستعمل بحالة جيدة مع سعة 64 جيجابايت بلون اللؤلؤي,55.0,Honor,X6 هونور,64.0,لؤلؤي,مستعمل - جيد,Honor-Other,
ايفون 15كوبي,160.0,Apple,ايفون 15 برو ماكس,512.0,أبيض,جديد,Apple-iPhone-15,
ايفون لابيع,560.0,Apple,ايفون 15 برو ماكس,256.0,رمادي,مستعمل - ممتاز,Apple-Other,
iPhone15 Pro ماكس ماكس بطارية 85 جيجا 265  بحالة ممتازه وكالة التلفون ولا خدش لونه التكنيكل,550.0,Apple,ايفون 15 برو ماكس,256.0,رمادي,مستعمل - ممتاز,Apple-iPhone-15,
ايفون 12 pro max مخزن من 4 سنوات بحال الوكاله لساته على إصدار ios 16,295.0,Apple,ايفون 12 برو ماكس,256.0,أزرق,مستعمل - ممتاز,Apple-iPhone-12,
iPhone 16 Pro Max 256GB – Desert Titanium  (e-SIM) بحالة ممتازة,690.0,Apple,ايفون 16 برو ماكس,256.0,لؤلؤي,مستعمل - ممتاز,Apple-iPhone-16,
ايفون 13  128 GB بطارية 85,250.0,Apple,ايفون 13,128.0,أزرق,مستعمل - ممتاز,Apple-iPhone-13,
12 Pro max - 256G,270.0,Apple,ايفون 12 برو ماكس,256.0,لؤلؤي,مستعمل - جيد,Apple-iPhone-12,
ايفون 12 برو,180.0,Apple,ايفون 12 برو,256.0,رمادي,مستعمل - ممتاز,Apple-iPhone-12,
هاتف هواوي y70 نوفا وكاله كامل أغراضه,45.0,Huawei,نوفا Y70,128.0,أزرق,مستعمل - ممتاز,Huawei-Other,
ايفون 16 برو ماكس,800.0,Apple,ايفون 16 برو ماكس,512.0,أسود,مستعمل - ممتاز,Apple-iPhone-16,
ايباد برو  M4,500.0,Apple,ايباد,256.0,11 انش,مستعمل - ممتاز,Apple-iPad,
الجهاز شبه جديد للبيع  infinix smart 10,60.0,Infinix,سمارت HD 2021,128.0,رمادي,مستعمل - ممتاز,Infinix-Other,
موبايل للبيع,65.0,Other,,128.0,أزرق,مستعمل - ممتاز,Other,
ايفون 6 اس استعمال جيد,50.0,Apple,ايفون 6S,64.0,فضي,مستعمل - ممتاز,Apple-iPhone-6,
انفنكس سمارت 9 HD  للبيع ب 40 دبنار الجهاز وكالة اقرا الوصف,40.0,Infinix,سمارت HD 2021,64.0,أسود,مستعمل - ممتاز,Infinix-Other,
ايفون 12 بروماكس 256 جيجا للبيع,170.0,Apple,ايفون 12 برو ماكس,256.0,رمادي,مستعمل - ممتاز,Apple-iPhone-12,
جديد Moto e15  ذاكره 64 جيجا  كفاله سنه,59.0,Motorola,,64.0,رمادي,جديد,Motorola-Other,
ايفون 12pro للبيع مستعجل بسعر مغري,170.0,Apple,ايفون 12 برو,128.0,تركواز,مستعمل - جيد,Apple-iPhone-12,
iPhone  13,240.0,Apple,ايفون 13,128.0,أزرق,مستعمل - ممتاز,Apple-iPhone-13,
بطارية: 75% كفائتها زي كأنها 100%. سعة التخزين: 256 جيجا الجهاز مش مصلح فيه برغي و على الفحص,360.0,Apple,ايفون 14 برو,256.0,بنفسجي,مستعمل - ممتاز,Apple-Other,
ايفون سفن بلص,75.0,Apple,ايفون 7 بلس,32.0,أبيض,مستعمل - ممتاز,Apple-iPhone-7,
ايفون 15بلس وكالههه بسعر 335 لا مفتوح ولا مغير اشي بطاريه 86 اصليه بتدوم اكثر من يوم وعتحدي 128g,335.0,Apple,ايفون 15 بلس,128.0,أسود,مستعمل - ممتاز,Apple-iPhone-15,
oppo pad SE 128g /4+4ram,115.0,Other,,128.0,11 انش,مستعمل - ممتاز,Other,
ايباد الجيل الثامن,110.0,Apple,ايباد 8,32.0,10.1 انش,مستعمل - ممتاز,Apple-iPad,
للبيع ايفون 11 برو ماكس,150.0,Apple,ايفون 11 برو ماكس,256.0,أخضر,مستعمل - جيد,Apple-iPhone-11,
Opoo Reno f12 5G بحالة ممتازة مواصفات قويه  للبيع بسعر حرق,150.0,OPPO,F11 برو,256.0,ذهبي وردي,مستعمل - ممتاز,OPPO-Other,
ايفون 11 بحال الوكاله,160.0,Apple,ايفون 11,128.0,أبيض,مستعمل - ممتاز,Apple-iPhone-11,
ايباد الجيل التاسع سعر حرق,80.0,Apple,ايباد 9,64.0,10.1 انش,مستعمل - جيد,Apple-iPad,
لابتوب Asusvivobook,350.0,Other,,8.0,17.3 انش,مستعمل - ممتاز,Other,
ابل وتش الترا 2 اسود,340.0,Apple,,128.0,,Unknown,Apple-Other,
موبايل هونورHonor x6c للبيع المستعجل شغال الشاشه مكسوره,50.0,Honor,X6 هونور,256.0,أبيض,مستعمل - جيد,Honor-Other,
17 proكحلي,725.0,Apple,ايفون 17 برو,256.0,أزرق,مستعمل - ممتاز,Apple-iPhone-17,
سعر البلاش ايباد ميني 4 ذاكره 128 جيجا بنحط في خط,60.0,Apple,ايباد ميني 4,128.0,6 انش,مستعمل - جيد,Apple-iPad,
آيفون 13 برو ماكس 256 قيقا مُستعمل نظيف جدًا,400.0,Apple,ايفون 13 برو ماكس,256.0,رمادي,مستعمل - ممتاز,Apple-iPhone-13,
هوت 60 برو بلس,115.0,Infinix,نوت 40 برو,256.0,أسود,مستعمل - ممتاز,Infinix-Other,
iPhone 15 pro max,560.0,Apple,ايفون 15 برو ماكس,256.0,أبيض,مستعمل - ممتاز,Apple-iPhone-15,
ايفون 13 مستعمل بحالة جيدة بسعة 128 جيجابايت مع الكرتونة - ألوان أسود (في كسر خفيف جدا بطرف الشاشة ),250.0,Apple,ايفون 13,128.0,أسود,مستعمل - جيد,Apple-iPhone-13,
ايفون 13 برو ماكس الستفسار,380.0,Apple,ايفون 13 برو ماكس,256.0,أسود,مستعمل - جيد,Apple-iPhone-13,
تلفون سامسونج جالكسي A26,185.0,Samsung,جالاكسي A26,256.0,أسود,جديد,Samsung-Galaxy-A26,
آيفون 12برو ماكس,140.0,Apple,ايفون 12 برو ماكس,128.0,أخضر,مستعمل - ممتاز,Apple-iPhone-12,
تلفون تكنو Go 1 بحاله جديد,45.0,Tecno,,128.0,أزرق,مستعمل - ممتاز,Tecno-Other,
ايفون 16 برو وكاله مش مفتوح بطاريه 92 انزل ع الوصف الجهاز بلمع لمع الشاشه مشاء الله مراي ولا خخددددش,550.0,Apple,ايفون 16 برو,128.0,أبيض,مستعمل - ممتاز,Apple-iPhone-16,
14 pro max 128g,359.0,Apple,ايفون 14 برو ماكس,128.0,بنفسجي,مستعمل - ممتاز,Apple-iPhone-14,
ايفون 15 برو ماكس 256,550.0,Apple,ايفون 15 برو ماكس,256.0,أزرق,مستعمل - ممتاز,Apple-iPhone-15,
هاتف سامسونج ( M33 / 5G)   ( 8 رام )  شاشه مشعوره  وما زالت تعمل بكفائه عاليه,55.0,Samsung,جالاكسي M33 5G,128.0,ذهبي وردي,مستعمل - ممتاز,Other-Other,
سامسونجM33 /5G  ر  (8) رام بسعر مغري  الشاشه تعمل بكفائه عاليه حتى لو انها مكسوره لا داعي  لتغيرها,55.0,Samsung,جالاكسي M33 5G,128.0,ذهبي وردي,مستعمل - ممتاز,Other-Other,
تلفونات للبيع,49.0,Honor,هونور X6b,128.0,أسود,مستعمل - ممتاز,Honor-Other,
iPhone 15 Pro Max - 256GB - Grey Titanium - جديد بورقة المصنع,635.0,Apple,ايفون 15 برو ماكس,256.0,رمادي,جديد,Apple-iPhone-15,
iPhone 15 Pro Max - White Titanium - 256GB - 100% Battery - وكالة,590.0,Apple,ايفون 15 برو ماكس,256.0,أبيض,مستعمل - ممتاز,Apple-iPhone-15,
iPhone 15 اقراء الوصف مهم,310.0,Apple,ايفون 15,128.0,أسود,مستعمل - ممتاز,Apple-iPhone-15,
Samsung galaxy A56 5g 256g 12 ram,300.0,Samsung,جالاكسي A56,256.0,أبيض,جديد,Samsung-Galaxy-A56,
ايفون 14 لون اسود جديد,315.0,Apple,ايفون 14,128.0,أسود,جديد,Apple-iPhone-14,
ايفون 12 برو ماكس 128 جيجا,300.0,Apple,ايفون 12 برو ماكس,128.0,أزرق,مستعمل - جيد,Apple-iPhone-12,
Iphone 13 pro max بحالة ممتازة,455.0,Apple,ايفون 13 برو ماكس,256.0,رمادي,مستعمل - ممتاز,Apple-iPhone-13,
جهاز ايفون اكس إس ماكس,70.0,Apple,ايفون XS ماكس,64.0,ذهبي وردي,مستعمل - ممتاز,Apple-iPhone-X,
مميز iPhone XR 128GB وارد الشرق الاوسط كفالة استرداد نقدي بسعر ممتاز جداً,99.0,Apple,ايفون XR,128.0,أصفر,مستعمل - ممتاز,Apple-iPhone-XR,
مميز iPhone 12 Pro Max 87% 128GB كفالة استرداد نقدي بسعر ممتاز جداً,285.0,Apple,ايفون 12 برو ماكس,128.0,رمادي,مستعمل - ممتاز,Apple-iPhone-12,
كمون برو 5 جي,190.0,Tecno,كامون,256.0,أسود,جديد,Tecno-Other,
رد مجيك استرا  وحش العاب,420.0,Other,,256.0,8.7 انش,مستعمل - ممتاز,Other,
iPhone 13 Pro Max,266.0,Apple,ايفون 13 برو ماكس,128.0,أزرق,مستعمل - جيد,Apple-iPhone-13,
ايفون 15 برو ماكس جهاز وكالة تيتانيوم اصلي وارد شرق اوسط مدخل خط نموذج m,570.0,Apple,ايفون 15 برو ماكس,256.0,رمادي,مستعمل - ممتاز,Apple-iPhone-15,
Honor X9a الجهاز وكالة,150.0,Honor,X9a هونور,256.0,أسود,مستعمل - ممتاز,Honor-Other,
سامسونج s23التراا,320.0,Samsung,جالاكسي S23 الترا,512.0,أسود,مستعمل - ممتاز,Samsung-Galaxy-S23,
ايفون 17 برو ماكس وارد دبي مطابق للاصلي تماما اعلى مواصفات جهاز جديد مش مفتوح بسعر 113 دينار,113.0,Apple,ايفون 17 برو ماكس,2048.0,برتقالي,جديد,Apple-iPhone-17,
ايفون 12 برو ماكس للبيع,230.0,Apple,ايفون 12 برو ماكس,128.0,أزرق,مستعمل - ممتاز,Apple-iPhone-12,
سامسونج A56,250.0,Samsung,جالاكسي A56,256.0,أبيض,مستعمل - ممتاز,Samsung-Galaxy-A56,
تكنو سبارك 30 برو,85.0,Tecno,سبارك,256.0,أزرق,مستعمل - ممتاز,Tecno-Other,
IPHONE 14 Pro 256gb بطارية 91 شرق اوسط,315.0,Apple,ايفون 14 برو ماكس,256.0,بنفسجي,مستعمل - ممتاز,Apple-iPhone-14,
ايفون 14 ابيض 500 جيجا,250.0,Apple,ايفون 14,512.0,أبيض,مستعمل - ممتاز,Apple-iPhone-14,
ايفون 13 عادي,290.0,Apple,ايفون 13,128.0,أسود,مستعمل - ممتاز,Apple-iPhone-13,
عرض ناااار للبيع المستعجل - باكج أجهزة (Redmi + Xbox) لقطة العمر!,340.0,Xiaomi,,256.0,أزرق,مستعمل - ممتاز,Xiaomi-Other,
ايفن 12بحاله ممتازه,230.0,Apple,ايفون 12,128.0,أزرق,مستعمل - ممتاز,Apple-Other,
ايباد برو M4 256,685.0,Apple,ايباد برو 4,256.0,13.3 انش,مستعمل - ممتاز,Apple-iPad,
البيع اكس ماكس,125.0,Apple,ايفون XS ماكس,64.0,أسود,مستعمل - ممتاز,Apple-Other,
موبايل سامسونج جالكسي S8 ممتاز سريع لون اسود للبيع ب50دينار للجادين على الرقم,50.0,Samsung,جالاكسي S8 بلس,512.0,أسود,مستعمل - ممتاز,Samsung-Other,
أوبو A31 تركواز مستعمل بحالة جيدة مع الكرتونة وذاكرة 128 جيجابايت,65.0,OPPO,A31,128.0,تركواز,مستعمل - جيد,OPPO-Other,
ايفون 12 برو مغير بطارية,209.0,Apple,ايفون 12 برو,128.0,أزرق,مستعمل - جيد,Apple-iPhone-12,
آيفون 11 للبيع وكاله,90.0,Apple,ايفون 11,64.0,أسود,مستعمل - ممتاز,Apple-iPhone-11,
ايفون 12proالجهاز بعتبار وكاله مش مفتوح بطاريه 77 بدون ما تفاصل,200.0,Apple,ايفون 12 برو,128.0,ذهبي,جديد,Apple-iPhone-12,
مطلوببببببب  16 pro max نفس الي بالصورة,550.0,Apple,ايفون 16 برو ماكس,512.0,أبيض,مستعمل - ممتاز,Apple-iPhone-16,
بسم الله الرحمن الرحيم: ايفون 15 برو ماكس بطارية 96% للبيع,590.0,Apple,ايفون 15 برو ماكس,256.0,أسود,مستعمل - ممتاز,Apple-iPhone-15,
موبايل هونور X6C 128 جيحا,80.0,Honor,X6 هونور,128.0,أبيض,مستعمل - ممتاز,Honor-Other,
ايفون 11برو بطاريه 81 للبيع جهاز نظيف ولا مغير اشي افحص وين مبدك وتاكد بس مكسور باك خلفي جهاز وكاله,170.0,Apple,ايفون 11 برو,256.0,ذهبي,مستعمل - ممتاز,Apple-iPhone-11,
يوجد جهاز تكنو سبارك سلم جهاز جديد بحاله الوكاله سبب البيع تجديد,110.0,Tecno,سبارك,16.0,أسود,مستعمل - جيد,Tecno-Other,
ريلمي 12 pro حالة جديدة 512 جيجا و 12 رام,170.0,Realme,12 برو,512.0,أزرق,مستعمل - ممتاز,Realme-Other,
16 Pro Max,650.0,Apple,ايفون 16 برو ماكس,256.0,لؤلؤي,مستعمل - ممتاز,Apple-iPhone-16,
آيفون 12عادي 256 البطارية 82,150.0,Apple,ايفون 12,256.0,أزرق,مستعمل - جيد,Apple-iPhone-12,
Oppo A6xاستعمال ايام فقط,90.0,OPPO,,128.0,أزرق,جديد,OPPO-Other,
هاتف تكنو كاموند 16 جديد هواوي y3,65.0,Tecno,كامون,128.0,أزرق,مستعمل - ممتاز,Tecno-Other,
هاتف iPhone 11 عادي,130.0,Apple,ايفون 11,128.0,أصفر,مستعمل - ممتاز,Apple-iPhone-11,
Apple  iPhone  iPhone 17 Pro Max 256 ESim جدید  لون   كحلي,970.0,Apple,ايفون 17 برو ماكس,256.0,أزرق,جديد,Apple-iPhone-17,
ايفون 17 برو ماكس للبيع الجهاز ولا نقره مشحون 17 مرا وكالة الوكاله الله يبارك لصاحب النصيب,985.0,Apple,ايفون 17 برو ماكس,256.0,أزرق,مستعمل - ممتاز,Apple-iPhone-17,
جديد من HOTWAVE شبيه 17 برو ماكس//HOTWAVE A17 PRO MAX,79.0,Other,,128.0,برتقالي,جديد,Other,
متوفر الان سامسونج A36 بافضل سعر//SAMSUNG A36 5G (256GB) NEW,209.0,Samsung,جالاكسي A36,256.0,أسود,جديد,Samsung-Galaxy-A36,
جديد الان هونر اكس 5سي بلس بافضل سعر//HONOR X5C PLUS (128GB) (4RAM),69.0,Honor,,128.0,أسود,جديد,Honor-Other,
مستعمل وكالة ايفون 16 برو بافضل سعر//IPHONE 16 PRO (256GB) USED,574.0,Apple,ايفون 16 برو,256.0,أسود,مستعمل - ممتاز,Apple-iPhone-16,
جديد الان ايباد برو ام5 المميز بافضل سعر//IPAD 11 PRO M5 (256GB) NEW,684.0,Apple,ايباد برو,256.0,11 انش,جديد,Apple-iPhone-11,
